Formula,Volume,Density,Uncorrected EPA,EPA,Formation EPA,Equilibrium Reaction EPA,Atomic Density,Bulk Modulus,Shear Modulus,Sound Velocity,Thermal Conductivity,Debye Temperature,O,N,C,B,Si,Al,Mg,Zr,Ti,Ca,Y,Hf,Fe,Na,K,Ba,Sr,Li,Be,Mn,V,Cr,Nb,Mo,W,Re,Sc,La,Ce,Th,U,Tm,Elements
Th3 B6 C3,148.88287260877658,8.88933700807025,-25.1204112075,-25.1204112075,-0.591609773749998,-0.027161487708337,12.374756174804537,181.305,124.008,110.72859642603942,1.308951724723486,531.3060227960831,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1294.3451712351998,"['Th', 'B', 'C']"
Mg2 B18 N2,173.35858147630654,2.597931565843672,-7.659845683181818,-7.659845683181818,-0.440278225568182,-0.068542969090906,7.942017165322756,208.317,152.913,194.96874723591077,3.6081295032851433,1269.5540583826137,0,2,0,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1469.57614206295,"['Mg', 'B', 'N']"
K1 Nb1 O3,66.42558683114699,4.499799384805183,-12.411708244,-12.411708244,-2.677720336,-0.172350170142852,13.67089685258238,103.322,30.726,39.5990080350256,0.920038242610518,371.8293143291709,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,735.1099078917999,"['K', 'Nb', 'O']"
Li8 Nb8 O24,429.06236195769645,4.577485857989899,-11.7139152985,-11.7139152985,-2.706238895083332,-0.027911043499999,11.113536024697249,103.121,49.129,46.87318596608123,1.29408541570805,496.5768453151548,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,844.67990225255,"['Li', 'Nb', 'O']"
La2 W2 N6,129.9967779367397,9.318807582702217,-22.944048964,-22.944048964,-1.244283644250001,-0.312539118312493,13.148061783576264,167.515,55.095,48.5601463587149,0.8669516090458561,346.89014271052423,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,880.2809524637499,"['La', 'W', 'N']"
Mg1 Be2 N2,37.92787644928799,3.079711251274445,-7.46134827,-7.46134827,-1.2408007175,-0.094041243666667,7.719013033739292,184.695,166.544,308.3581263520268,3.464759069804353,1227.812274450007,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1552.5303371648,"['Mg', 'Be', 'N']"
Mg1 Re2 O8,178.61372847826618,4.878171664296923,-16.22680968909091,-16.22680968909091,-1.974918579090908,-0.211681479886365,17.71723533606855,16.491,11.846,5.4933081673320014,0.447571417008386,205.4521821376841,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,623.0870402438,"['Mg', 'Re', 'O']"
Li2 Zr1 N2,50.574810329420224,4.37075222015416,-10.518408818,-10.518408818,-1.362267603166667,-0.182284930916667,10.367039547181168,132.436,113.262,163.41735696463587,1.989273839785349,774.1966156887698,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1229.4339743542,"['Li', 'Zr', 'N']"
Ca1 Mg2 N2,65.62697637431359,2.952859400261945,-7.72367433,-7.72367433,-0.9967938875,-0.048727377749997,13.42336572103251,101.805,73.927,120.50648721459817,1.672359738395973,700.385521320474,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.91443073095,"['Ca', 'Mg', 'N']"
Sr1 U1 O4,82.30568887751426,7.861221523656948,-23.32327271833333,-23.32327271833333,-3.493634001666665,-0.065962659958323,14.015176491362128,132.524,45.623,47.2471127236422,0.8254156565849371,337.8725598577441,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,823.77673197095,"['Sr', 'U', 'O']"
Ca1 U1 O4,76.36816752081042,7.438674030693884,-22.00596614833333,-22.00596614833333,-3.527555326666667,-0.083282877291672,13.000430465283332,137.995,54.77,57.95845850020049,0.9697377224024252,389.0849087615119,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,878.3405640950001,"['Ca', 'U', 'O']"
Ca1 C1 N2,58.33396811997632,2.280192327718348,-9.851312615,-9.851312615,-1.040555056874998,-0.466633888437499,14.842799904892892,69.862,20.23,33.270111802939454,0.988489617215732,410.2917851423284,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672.784389095,"['Ca', 'C', 'N']"
Na1 Ti1 O2,42.45204183597921,4.023262106104257,-9.82751752,-9.82751752,-2.7157662985416677,-0.0107089415625,10.81663556742354,104.141,63.701,88.02283266577584,1.557306969436922,600.0935346758642,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931.70470957055,"['Na', 'Ti', 'O']"
Na1 Nb1 N2,48.32136865773388,4.945377906465012,-12.565904995,-12.565904995,-0.926965854375,-0.23440760675,12.265514630420252,129.459,85.619,124.76795850787548,1.4845374701438652,599.4588047404606,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1063.04012723855,"['Na', 'Nb', 'N']"
Li1 Al1 O2,31.795526085917228,3.4427786451782563,-8.284484085,-8.284484085,-3.018516073541667,-0.084808559843754,8.288523518636154,142.701,96.813,158.6679631806914,2.484054303108432,881.7079075861697,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1130.3198463329502,"['Li', 'Al', 'O']"
K1 Sc1 O2,54.885622347634005,3.511130096535179,-10.3700817475,-10.3700817475,-3.0296270990625,-0.118342299023435,14.059131930147917,95.827,57.465,88.91959612596038,1.335163634317519,560.818396305649,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,894.43437442375,"['K', 'Sc', 'O']"
K1 Y1 O2,64.0885718587318,4.145686850427982,-12.609126285,-12.609126285,-3.039893235312499,-0.158268421093749,16.519364177443062,78.584,46.437,63.30370999192221,0.996291198525446,441.21034140913486,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828.6286872329499,"['K', 'Y', 'O']"
Mg1 C1 N2,43.404376606460126,2.461064808901385,-8.8696598575,-8.8696598575,-0.7761498281249991,-0.38355006875,11.175477877588635,96.751,31.757,53.72658986446041,1.4405164982025092,545.9541463659149,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741.2385488769501,"['Mg', 'C', 'N']"
Ce2 Al2 O6,106.8926141185251,6.6828729084585685,-14.712693212,-14.712693212,-3.614627603249999,-0.090358708375003,10.941927968818828,182.218,59.449,61.15749103047786,1.2096802486194531,455.16506549943296,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,906.28739098055,"['Ce', 'Al', 'O']"
Ca2 C2 O6,122.9495072208524,2.703519704858185,-9.396754878,-9.396754878,-2.41612890925,-0.347358771000003,12.675248526652448,75.231,33.182,29.41485002724792,1.271051222577933,507.8490005453061,6,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749.7111948182,"['Ca', 'C', 'O']"
Mg2 C2 O6,92.55709187868764,3.025300863741854,-8.607889766,-8.607889766,-2.201061820249999,-0.224637977000003,9.626248608052745,103.452,56.315,63.904357025027664,1.86105428453996,685.2648303771452,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887.56590857375,"['Mg', 'C', 'O']"
Li2 N2 O6,92.80084348909156,2.467377585965779,-6.914673961,-6.914673961,-1.028062353333332,-0.312221883166669,10.033952984010735,39.77,22.996,19.074054914830768,1.299864722705669,486.9029931258573,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,689.1972088087999,"['Li', 'N', 'O']"
Sc2 B2 O6,100.67384890531,3.423054235840808,-10.611022247,-10.611022247,-3.278533745749999,-0.0165057836499999,10.278718105041516,158.788,71.217,93.59773208302458,1.8917752174239,705.3655990822913,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,976.68199359895,"['Sc', 'B', 'O']"
Ba8 Al16 O32,837.6689258086527,4.0485222621355454,-12.461091024642856,-12.461091024642856,-3.339102903214285,-0.049975358214279,15.345592481882628,84.0,41.224,24.033908400875173,1.009420065013414,431.9272008544213,32,0,0,0,0,16,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797.5685199968,"['Ba', 'Al', 'O']"
Ca6 Mo2 N6,247.85628385646297,3.459596696470503,-11.673481937857144,-11.673481937857144,-1.020180144464287,-0.029778214910713,17.725622890462986,52.788,22.998,18.64041517844521,0.7377427038013831,329.4566249123289,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,689.2090794022,"['Ca', 'Mo', 'N']"
Sr6 Cr2 N6,274.59172119982765,4.316276326746588,-13.536594959285711,-13.536594959285711,-0.979941014464285,-0.04255713857143,19.920153890371022,47.647,29.98,22.157519903960868,0.683664127832872,323.47262617363526,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,730.6761402200001,"['Sr', 'Cr', 'N']"
Ti6 Si2 B1,131.45516063039065,4.474045497840971,-12.07660729111111,-12.07660729111111,-0.6854489058333301,-0.022577205030863,14.710379367999524,149.647,105.78,142.22499530444475,1.521211754312979,655.574730003425,0,0,0,1,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.31397462,"['Ti', 'Si', 'B']"
Zr1 Nb1 B4,58.73664976192425,6.42808268418156,-13.697801653333334,-13.697801653333334,-0.8862544291666671,-0.000278385000001,9.833752836436192,260.513,219.951,334.45049263649776,2.347442856225795,896.6783157938455,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1879.51855332055,"['Zr', 'Nb', 'B']"
Ti1 Nb1 B4,53.62428111984048,5.6983150630478185,-12.088404086666666,-12.088404086666666,-0.912196011111111,-0.009790568333333,8.966433283870694,268.26,238.167,381.964621889668,2.741908128669736,1020.0000707124746,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1991.76490593895,"['Ti', 'Nb', 'B']"
Ba6 Fe2 N6,320.61165701242373,5.281276270960332,-18.010497742857144,-18.010497742857144,-0.6821552558928591,-0.179379317857137,23.25414160968436,31.23,19.247,11.004240145676675,0.447424611788499,222.62053564868765,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.95351585495,"['Ba', 'Fe', 'N']"
Ba6 Mn2 N6,322.433272151296,5.242097556102625,-18.15524079,-18.15524079,-0.7883345836761091,-0.087033321970444,23.49226830981905,32.686,20.268,11.957085088754807,0.458523995863889,229.00397916849812,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,673.0098155032,"['Ba', 'Mn', 'N']"
Sr6 Mn2 N6,268.0833765563128,4.457509414824265,-13.394427147857144,-13.394427147857144,-0.893488590818967,-0.077900963642241,19.473893211956845,51.62,31.792,23.819723525037585,0.705085110273535,330.6637947213648,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,741.4466221952,"['Sr', 'Mn', 'N']"
Li16 Si2 O12,263.7065132024989,2.261978686023504,-6.618379793666668,-6.618379793666668,-2.371538606388889,-0.006218026666664,9.293586925876514,77.448,56.475,46.75512164264123,2.168829258042219,803.7796381292374,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,888.52143409375,"['Li', 'Si', 'O']"
Ca12 Fe2 N10,409.50846867619833,2.971038318101861,-9.483301735,-9.483301735,-0.959393051979167,-0.017197152187501,17.265506123815737,77.543,34.172,30.118308053276102,0.992091575179294,439.3881399582054,0,10,0,0,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755.5987690712,"['Ca', 'Fe', 'N']"
Al2 V4 C2,94.63146585030748,4.943996913431869,-11.7886969125,-11.7886969125,-0.5740756675,-0.047012950000004,12.040983022120574,174.748,134.256,183.81670003774724,1.857747900526741,753.4803378992943,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1356.3665304448,"['Al', 'V', 'C']"
Ti4 Al2 C2,110.796160475145,4.038374287421712,-11.4196496375,-11.4196496375,-0.7809377508333311,-0.018029197499998,13.99641871900302,137.103,115.936,165.80646700280403,1.704185977424166,732.3426174785939,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245.5743958527999,"['Ti', 'Al', 'C']"
U2 Re2 B6,113.23622457214516,13.393533199845807,-31.465265907000003,-31.465265907000003,-0.5869231220000071,-0.051119450799998,11.421276195739852,264.934,191.09,175.75198036432965,1.397206902551271,554.2119217717967,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1702.425363455,"['U', 'Re', 'B']"
Na2 Nb2 O4,88.2693972494368,5.564450399075284,-12.47810759625,-12.47810759625,-2.417276965624999,-0.114476253402779,11.324026991446358,146.768,99.169,113.37224549327324,1.5940217183600032,627.6459830385115,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1144.49775980855,"['Na', 'Nb', 'O']"
Ti6 Al2 C4,152.1700758354353,4.247187776399313,-11.774865558333332,-11.774865558333332,-0.868225599999999,-0.012049860416672,12.7834639675551,158.241,128.029,161.30334743115264,1.861624882643921,773.3829217189965,0,0,4,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318.66667366255,"['Ti', 'Al', 'C']"
Sc2 Al6 C6,162.05768011564902,3.318515417509239,-9.277639493571428,-9.277639493571428,-0.500998362857142,-0.134119824805194,11.729152188350996,166.256,138.55,188.47423409230404,2.318851697228321,938.3380605073246,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1382.388356375,"['Sc', 'Al', 'C']"
Ba2 Ce2 N4,148.71280308184802,6.821501249929258,-20.16416563375,-20.16416563375,-1.264736711874999,-0.109109041666666,18.774182803137133,103.462,41.631,40.729392010132536,0.686598393368654,311.54664774493693,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,799.99243708855,"['Ba', 'Ce', 'N']"
Ti4 Al2 N2,104.7827198365926,4.333398085859132,-11.72046920875,-11.72046920875,-1.286378451770833,-0.045004347083333,13.258874000224296,156.701,118.851,169.15080019588152,1.748282557919518,731.5138252163216,0,2,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263.17846811055,"['Ti', 'Al', 'N']"
Sc2 Cr2 C4,82.24278655088877,4.885074675874651,-11.94695630375,-11.94695630375,-0.355381272499998,-0.004669720624995,10.36339013514115,208.072,136.76,190.14257772543544,2.10583821195877,803.5694011076513,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1371.53841368,"['Sc', 'Cr', 'C']"
Ti6 Si2 C4,144.36799404183623,4.502114422288263,-12.158403965833337,-12.158403965833337,-0.911486296666666,-0.00613033625,12.094597569170633,183.669,133.36,169.25405046175155,1.9333662007140824,782.0387726833261,0,0,4,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350.93928928,"['Ti', 'Si', 'C']"
Mg2 Mo2 N4,77.2385908868597,6.3747632541922,-13.21732682625,-13.21732682625,-1.092630734374999,-0.226857330000006,9.877015846740344,246.262,183.147,244.5468030948505,2.193247557067423,830.6869105114495,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1653.84732298495,"['Mg', 'Mo', 'N']"
Ba6 Na2 N2,441.6159639223956,3.37643875996875,-18.756095997,-18.756095997,-0.31775839775,-0.010342655999998,44.0135114821,1.319,2.319,0.643256066336027,0.109639635801561,75.34850976759441,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.70824776855,"['Ba', 'Na', 'N']"
Li2 B2 C2,45.27148437558257,2.183366718728638,-7.028730719999999,-7.028730719999999,-0.468632119722221,-0.288589376388887,7.699540109511115,153.134,133.263,250.02627492742516,3.707279505507397,1308.563429342277,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1350.3517949429502,"['Li', 'B', 'C']"
Nb4 Al2 C2,117.69480553776208,6.34348272819966,-17.0935213025,-17.0935213025,-0.556650597500002,-0.016045209166669,14.782167220860911,169.752,112.681,139.61598727259846,1.320440140308319,567.555742876959,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1225.92806426855,"['Nb', 'Al', 'C']"
Sr8 Zr2 N8,358.0462788046352,4.61672966949493,-14.45446263388889,-14.45446263388889,-1.138080537222224,-0.058698318333338,20.185056175595456,71.003,28.485,22.241075003222846,0.6594823920143931,306.52299176544284,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721.79261737375,"['Sr', 'Zr', 'N']"
Ca8 Hf2 N8,303.5565922640042,4.319646910284184,-13.581982947222222,-13.581982947222222,-1.37980596111111,-0.013052391249999,17.069373900674634,88.682,42.246,36.10875584485271,0.917202058416252,406.0771305892316,0,8,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803.6554584838,"['Ca', 'Hf', 'N']"
Sr6 Al6 N10,322.8565549434943,4.256963961065684,-11.432549024090909,-11.432549024090909,-1.316455246249999,-0.002571882727272,14.967275874437824,104.031,52.829,44.4847176858508,1.12701441300927,479.0439606649719,0,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866.75438678255,"['Sr', 'Al', 'N']"
Sr8 Ti2 N8,332.657429718562,4.536230845239055,-13.369285555555557,-13.369285555555557,-1.143129557962963,-0.055609943888892,18.74858086166846,72.97,33.654,26.31509327522433,0.752919634979741,343.42911703281544,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752.5180654438001,"['Sr', 'Ti', 'N']"
Ca6 Al6 N10,291.20154590329133,3.093103869715857,-9.335867221363635,-9.335867221363635,-1.430873635340908,-0.007355239431818,13.483025115023118,112.618,59.404,59.10471305984685,1.497984286579159,616.1228949794878,0,10,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906.0184993688,"['Ca', 'Al', 'N']"
Li8 Si2 O8,162.632576544714,2.447366893828264,-7.281033958333334,-7.281033958333334,-2.590953419074075,-0.043797237407411,9.51692290266292,78.989,53.188,50.02356179905061,2.003034719775262,744.1165134008921,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,868.8970098392,"['Li', 'Si', 'O']"
Na16 Ti10 O28,626.6424029693172,3.430266437369284,-9.312637699444444,-9.312637699444444,-2.763833968179012,-0.007791808024702,12.101703569010304,74.063,43.59,25.03981469289125,1.313697533588166,524.3302308489175,28,0,0,0,0,0,0,0,10,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.661948455,"['Na', 'Ti', 'O']"
Li1 Mg1 N1,30.452298785809447,2.467592901693601,-6.040044593333333,-6.040044593333333,-0.8117910368055551,-0.073879614444444,10.485022896303592,98.683,82.964,163.62599169672578,2.261888161863176,882.3512757187104,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1047.1029039128,"['Li', 'Mg', 'N']"
Be1 Al1 B1,30.27241212842413,2.567389306027877,-6.233663393333334,-6.233663393333334,-0.094857078333333,-0.0612330471,10.190336333227547,140.226,133.528,308.53096987523645,2.794720106174573,1091.8828758716325,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1351.9568297312,"['Be', 'Al', 'B']"
Ce3 Al1 C1,124.05038839781577,6.148730543884092,-22.187998168,-22.187998168,-0.347754207999997,-0.043829246633329,24.11849199795393,64.659,43.092,45.38858085099276,0.588425206382675,297.8279880904474,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,808.6950262552,"['Ce', 'Al', 'C']"
Ba1 Nb1 O3,70.62797941745364,6.541520975229358,-16.83688708,-16.83688708,-3.00663484225,-0.040353569600107,14.329025301661275,167.842,89.357,122.95933345375582,1.209755336083148,508.0137443182395,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1085.49144039695,"['Ba', 'Nb', 'O']"
Al8 Si4 O20,292.71348472038466,3.67708391901841,-9.7538771484375,-9.7538771484375,-3.241298459531249,-0.008454826354167,9.46314573450005,172.073,119.72,110.03919009095654,2.431499828649202,903.5809756507372,20,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268.42828312,"['Al', 'Si', 'O']"
Ca8 Ti2 N8,284.1396514237384,3.088087501599648,-9.984822161666669,-9.984822161666669,-1.36194055074074,-0.210491871979167,15.97063496572937,90.623,44.997,45.09563264149004,1.166697818714072,506.197953146439,0,8,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820.04587150495,"['Ca', 'Ti', 'N']"
Li56 Nb8 N32,930.6351312936738,2.819493610426441,-7.411620475520833,-7.411620475520833,-0.915285289826388,-0.230693397812504,9.983080206681874,81.654,63.726,34.14015053109233,1.928485424306961,735.6852400406905,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,8,0,0,0,0,0,0,0,0,931.8542116918001,"['Li', 'Nb', 'N']"
Ca4 N8 O24,423.78105286463904,2.571839404251636,-7.896005214166667,-7.896005214166667,-1.103672219722222,-0.294751874768518,13.071481883140748,3.748,8.029,2.325726470162247,0.5331831528170571,252.9985786222916,24,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.48684566255,"['Ca', 'N', 'O']"
Sr4 N8 O24,466.4669089834224,3.01345749745532,-8.843239512222222,-8.843239512222222,-1.150087921111113,-0.360559091851849,13.70335985298253,31.616,13.799,6.802407970262047,0.7469974085562061,306.1874353849044,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634.65681682055,"['Sr', 'N', 'O']"
Li56 V8 N32,857.2197856848157,2.410636407056012,-6.5683269559375,-6.5683269559375,-0.9590333469097212,-0.295376528020833,9.234285622692203,82.448,71.832,41.62706265225128,2.309779388250791,866.2949668588732,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,8,0,0,0,0,0,0,0,0,0,0,980.3650299231999,"['Li', 'V', 'N']"
Li24 Al8 N16,418.0071027601172,2.409502581921963,-6.40337028375,-6.40337028375,-1.045083798333333,-0.163525459583333,8.987766734823174,102.784,99.981,80.82935643338324,2.736845499011481,1027.516046993844,0,16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1149.38562019855,"['Li', 'Al', 'N']"
Li24 Sc8 N16,497.4472018838935,2.504720868474172,-7.233336126666667,-7.233336126666667,-1.097318137083333,-0.046591628333334,10.5990685836692,92.251,60.664,45.0748189648376,1.943435312852392,747.2012257298903,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,8,0,0,0,0,913.5483064928,"['Li', 'Sc', 'N']"
Li4 Al20 O32,492.71254483057214,3.637709910471634,-9.270018847142856,-9.270018847142856,-3.282342613333332,-0.027186412857146,9.088037929043477,196.082,120.442,96.08319974237028,2.54526184474568,925.7198752068856,32,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1272.7906714502,"['Li', 'Al', 'O']"
Ti3 Al1 C1,72.50844376204412,4.181626175993707,-11.748775796,-11.748775796,-0.6502548839999981,-0.008600852692309,14.61645236078365,153.159,103.192,174.73783123260168,1.568410412548015,672.2715877207079,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168.7214438752,"['Ti', 'Al', 'C']"
K1 U1 O3,79.44393397949037,6.795779344751634,-24.03027386,-24.03027386,-3.254693557000001,-0.132520580999987,16.231279303972748,134.466,67.688,85.24408170244678,0.957932932077638,418.1483175604852,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,955.5559959392001,"['K', 'U', 'O']"
Y3 Al1 C1,116.67131043219946,4.351052935302186,-16.062243828,-16.062243828,-0.5382165480000021,-0.096963815000007,23.45444011976885,79.684,63.961,92.07588204762548,0.8668831604584011,440.602147868285,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933.25956523655,"['Y', 'Al', 'C']"
La3 Al1 N1,132.4574297540407,5.737967680921381,-21.92009742,-21.92009742,-0.9010594967499972,-0.073740723749992,26.3988441375973,66.117,43.537,49.97538795645492,0.5842895198532481,304.5364597237557,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,811.34617870295,"['La', 'Al', 'N']"
Mn3 Al1 C1,62.13431003614152,5.44672413133505,-12.403001304,-12.403001304,-0.257133794689654,-0.095127962217389,11.025865848009436,235.077,130.58,200.3990097403199,1.779177782839462,686.187822119956,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1334.10592502,"['Mn', 'Al', 'C']"
